interval,transaction_success_rate,total_transactions,timestamp,cpu_usage,memory_usage,response_time,error_rate,transaction_success_rate_lag1,cpu_usage_lag1,memory_usage_lag1,response_time_lag1,error_rate_lag1,transaction_success_rate_rolling_mean,transaction_success_rate_rolling_std,cpu_usage_rolling_mean,cpu_usage_rolling_std,memory_usage_rolling_mean,memory_usage_rolling_std,response_time_rolling_mean,response_time_rolling_std,error_rate_rolling_mean,error_rate_rolling_std,cpu_memory_interaction,hour,day_of_week,is_weekend,payment_status_encoded,high_error_rate_flag,response_time_spike_flag
2025-02-14 18:55:00,66.66666666666666,9.0,,,,,,100.0,49.40403603577924,554.2693817265858,2.26,0.18,89.25407925407926,10.703424979829856,,,,,,,,,,18,4,0,0,0,0
2025-02-14 19:00:00,100.0,11.0,,,,,,66.66666666666666,,,,,91.17715617715618,10.353913907542566,,,,,,,,,,19,4,0,1,0,0
2025-02-14 19:05:00,85.71428571428571,8.0,,,,,,100.0,,,,,90.74425574425574,10.474042054446015,,,,,,,,,,19,4,0,0,0,0
2025-02-14 19:10:00,100.0,8.0,2025-02-14 19:10:31.947715072,49.40403603577924,554.2693817265858,4.84,0.15,85.71428571428571,,,,,90.74425574425574,10.474042054446015,,,,,,,,,27383.144508349327,19,4,0,1,0,1
2025-02-14 19:15:00,90.9090909090909,11.0,,,,,,100.0,49.40403603577924,554.2693817265858,4.84,0.15,89.98667998667999,10.064485007389198,,,,,,,,,,19,4,0,1,0,0
2025-02-14 19:20:00,100.0,12.0,2025-02-14 19:20:31.947709952,49.40403603577924,554.2693817265858,2.02,0.04,90.9090909090909,,,,,90.82001332001333,10.471456918849933,,,,,,,,,27383.144508349327,19,4,0,1,0,0
2025-02-14 19:25:00,100.0,7.0,,,,,,100.0,49.40403603577924,554.2693817265858,2.02,0.04,92.48667998667999,10.180335964730917,,,,,,,,,,19,4,0,1,0,0
2025-02-14 19:30:00,81.81818181818183,12.0,2025-02-14 19:30:31.947705088,49.404369088812,554.2693817265858,4.62,0.17,100.0,,,,,92.36041736041737,10.312716929324605,,,,,,,,,27383.329109447874,19,4,0,0,1,1
2025-02-14 19:35:00,90.9090909090909,12.0,2025-02-14 19:35:31.947703040,49.40403603577924,554.2660878366569,2.94,0.16,81.81818181818183,49.404369088812,554.2693817265858,4.62,0.17,92.36041736041737,10.312716929324605,,,,,,,,,27382.98177689258,19,4,0,1,1,0
2025-02-14 19:40:00,81.81818181818183,11.0,2025-02-14 19:40:31.947699968,49.40403603577924,554.2660878366569,0.91,0.02,90.9090909090909,49.40403603577924,554.2660878366569,2.94,0.16,91.48629148629148,10.752759615682482,,,,,,,,,27382.98177689258,19,4,0,0,0,0
2025-02-14 19:45:00,100.0,15.0,,,,,,81.81818181818183,49.40403603577924,554.2660878366569,0.91,0.02,91.48629148629148,10.752759615682482,,,,,,,,,,19,4,0,1,0,0
2025-02-14 19:50:00,90.0,10.0,,,,,,100.0,,,,,90.65295815295815,10.415166953105572,,,,,,,,,,19,4,0,0,0,0
2025-02-14 19:55:00,81.81818181818183,11.0,,,,,,90.0,,,,,91.91558441558442,7.844008263074326,,,,,,,,,,19,4,0,0,0,0
2025-02-14 20:00:00,87.5,9.0,2025-02-14 20:00:31.947689984,49.40403603577924,554.2660878366569,2.42,0.08,81.81818181818183,,,,,90.87391774891775,7.4950401721238915,,,,,,,,,27382.98177689258,20,4,0,0,0,0
2025-02-14 20:05:00,100.0,11.0,2025-02-14 20:05:31.947687936,49.404369088812,554.2660878366569,2.67,0.08,87.5,49.40403603577924,554.2660878366569,2.42,0.08,92.06439393939394,7.731803687008757,,,,,,,,,27383.166376894085,20,4,0,1,0,0
2025-02-14 20:10:00,58.333333333333336,12.0,,,,,,100.0,49.404369088812,554.2660878366569,2.67,0.08,88.59217171717172,12.014095323764945,,,,,,,,,,20,4,0,0,0,0
2025-02-14 20:15:00,76.92307692307693,13.0,2025-02-14 20:15:31.947683072,49.40403603577924,554.2693817265858,2.68,0.08,58.333333333333336,,,,,87.42667055167055,12.439754068395967,,,,,,,,,27383.144508349327,20,4,0,0,0,0
2025-02-14 20:20:00,87.5,8.0,,,,,,76.92307692307693,49.40403603577924,554.2693817265858,2.68,0.08,86.38500388500388,11.797989908001533,,,,,,,,,,20,4,0,0,0,0
2025-02-14 20:25:00,66.66666666666666,10.0,,,,,,87.5,,,,,83.60722610722611,12.217611488839811,,,,,,,,,,20,4,0,0,0,0
2025-02-14 20:30:00,100.0,12.0,,,,,,66.66666666666666,,,,,85.12237762237763,13.073027341124101,,,,,,,,,,20,4,0,1,0,0
2025-02-14 20:35:00,100.0,7.0,,,,,,100.0,,,,,85.87995337995339,13.687801560269419,,,,,,,,,,20,4,0,1,0,0
2025-02-14 20:40:00,100.0,6.0,,,,,,100.0,,,,,87.3951048951049,14.194251544686876,,,,,,,,,,20,4,0,1,0,0
2025-02-14 20:45:00,87.5,8.0,,,,,,100.0,,,,,86.35343822843822,13.632685772525512,,,,,,,,,,20,4,0,0,0,0
2025-02-14 20:50:00,80.0,10.0,2025-02-14 20:50:31.947664896,49.40403603577924,554.2693817265858,3.24,0.12,87.5,,,,,85.5201048951049,13.695011587940478,,,,,,,,,27383.144508349327,20,4,0,0,0,1
2025-02-14 20:55:00,100.0,10.0,2025-02-14 20:55:31.947663104,49.40403603577924,554.2693817265858,2.41,0.1,80.0,49.40403603577924,554.2693817265858,3.24,0.12,87.03525641025641,14.243025995990106,,,,,,,,,27383.144508349327,20,4,0,1,0,0
2025-02-14 21:00:00,90.0,10.0,2025-02-14 21:00:31.947660032,49.40403603577924,554.2660878366569,2.01,0.06,100.0,49.40403603577924,554.2693817265858,2.41,0.1,87.24358974358974,14.268702461752785,,,,,,,,,27382.98177689258,21,4,0,0,0,0
2025-02-14 21:05:00,100.0,12.0,,,,,,90.0,49.40403603577924,554.2660878366569,2.01,0.06,87.24358974358974,14.268702461752785,,,,,,,,,,21,4,0,1,0,0
2025-02-14 21:10:00,87.5,8.0,,,,,,100.0,,,,,89.67414529914531,11.007956569398482,,,,,,,,,,21,4,0,0,0,0
2025-02-14 21:15:00,90.9090909090909,12.0,,,,,,87.5,,,,,90.83964646464646,10.249438195239193,,,,,,,,,,21,4,0,1,0,0
2025-02-14 21:20:00,77.77777777777779,9.0,2025-02-14 21:20:31.947650048,49.40403603577924,554.2660878366569,2.02,0.08,90.9090909090909,,,,,90.02946127946127,10.900972396871833,,,,,,,,,27382.98177689258,21,4,0,0,0,0
2025-02-14 21:25:00,77.77777777777779,9.0,,,,,,77.77777777777779,49.40403603577924,554.2660878366569,2.02,0.08,90.9553872053872,9.051060720526,,,,,,,,,,21,4,0,0,0,0
2025-02-14 21:30:00,90.9090909090909,12.0,2025-02-14 21:30:31.947644928,49.40403603577924,554.2660878366569,4.03,0.1,77.77777777777779,,,,,90.19781144781145,8.594124696210304,,,,,,,,,27382.98177689258,21,4,0,1,0,1
2025-02-14 21:35:00,90.0,10.0,2025-02-14 21:35:31.947642880,49.404369088812,554.2693817265858,4.51,0.09,90.9090909090909,49.40403603577924,554.2660878366569,4.03,0.1,89.36447811447812,8.023101122593907,,,,,,,,,27383.329109447874,21,4,0,0,0,1
2025-02-14 21:40:00,100.0,12.0,2025-02-14 21:40:31.947640064,49.40403603577924,554.2660878366569,4.82,0.05,90.0,49.404369088812,554.2693817265858,4.51,0.09,89.36447811447812,8.023101122593907,,,,,,,,,27382.98177689258,21,4,0,1,0,1
2025-02-14 21:45:00,70.0,10.0,2025-02-14 21:45:31.947638016,49.40403603577924,554.2693817265858,3.12,0.16,100.0,49.40403603577924,554.2660878366569,4.82,0.05,87.90614478114479,9.788943524249811,,,,,,,,,27383.144508349327,21,4,0,0,1,1
2025-02-14 21:50:00,88.88888888888889,9.0,,,,,,70.0,49.40403603577924,554.2693817265858,3.12,0.16,88.64688552188552,9.467321148760398,,,,,,,,,,21,4,0,0,0,0
2025-02-14 21:55:00,90.9090909090909,11.0,,,,,,88.88888888888889,,,,,87.88930976430976,8.817694914156583,,,,,,,,,,21,4,0,1,0,0
2025-02-14 22:00:00,100.0,13.0,2025-02-14 22:00:31.947630080,49.40403603577924,554.2693817265858,1.79,0.03,90.9090909090909,,,,,88.72264309764309,9.4827578026026,,,,,,,,,27383.144508349327,22,4,0,1,0,0
2025-02-14 22:05:00,100.0,8.0,,,,,,100.0,49.40403603577924,554.2693817265858,1.79,0.03,88.72264309764309,9.4827578026026,,,,,,,,,,22,4,0,1,0,0
2025-02-14 22:10:00,90.0,10.0,,,,,,100.0,,,,,88.93097643097643,9.480916728544154,,,,,,,,,,22,4,0,0,0,0
2025-02-14 22:15:00,100.0,11.0,,,,,,90.0,,,,,89.6885521885522,10.002222006275005,,,,,,,,,,22,4,0,1,0,0
2025-02-14 22:20:00,88.88888888888889,9.0,,,,,,100.0,,,,,90.61447811447812,9.28818283517366,,,,,,,,,,22,4,0,0,0,0
2025-02-14 22:25:00,100.0,12.0,,,,,,88.88888888888889,,,,,92.46632996632997,8.692361465576356,,,,,,,,,,22,4,0,1,0,0
2025-02-14 22:30:00,83.33333333333334,6.0,2025-02-14 22:30:31.947614976,49.40403603577924,554.2660878366569,2.42,0.14,100.0,,,,,91.83501683501682,9.08211321579817,,,,,,,,,27382.98177689258,22,4,0,0,0,0
2025-02-14 22:35:00,88.88888888888889,9.0,2025-02-14 22:35:31.947609088,49.404369088812,554.2660878366569,3.73,0.03,83.33333333333334,49.40403603577924,554.2660878366569,2.42,0.14,91.74242424242424,9.10814863705752,,,,,,,,,27383.166376894085,22,4,0,0,0,1
2025-02-14 22:40:00,100.0,10.0,2025-02-14 22:40:31.947607040,49.40403603577924,554.2660878366569,1.92,0.14,88.88888888888889,49.404369088812,554.2660878366569,3.73,0.03,91.74242424242424,9.10814863705752,,,,,,,,,27382.98177689258,22,4,0,1,0,0
2025-02-14 22:45:00,100.0,11.0,2025-02-14 22:45:31.947603968,49.40403603577924,554.2693817265858,0.81,0.05,100.0,49.40403603577924,554.2660878366569,1.92,0.14,94.24242424242424,6.274020263946708,,,,,,,,,27383.144508349327,22,4,0,1,0,0
2025-02-14 22:50:00,100.0,7.0,2025-02-14 22:50:31.947601920,49.40403603577924,554.2693817265858,1.96,0.18,100.0,49.40403603577924,554.2693817265858,0.81,0.05,95.16835016835016,6.2318675515128295,,,,,,,,,27383.144508349327,22,4,0,1,1,0
2025-02-14 22:55:00,77.77777777777779,9.0,2025-02-14 22:55:31.947599872,49.404369088812,554.2660878366569,4.85,0.0,100.0,49.40403603577924,554.2693817265858,1.96,0.18,94.07407407407408,7.960809355630925,,,,,,,,,27383.166376894085,22,4,0,0,0,1
2025-02-14 23:00:00,100.0,10.0,,,,,,77.77777777777779,49.404369088812,554.2660878366569,4.85,0.0,94.07407407407408,7.960809355630925,,,,,,,,,,23,4,0,1,0,0
2025-02-14 23:05:00,100.0,11.0,,,,,,100.0,,,,,94.07407407407408,7.960809355630925,,,,,,,,,,23,4,0,1,0,0
2025-02-14 23:10:00,80.0,5.0,2025-02-14 23:10:31.947591936,49.404369088812,554.2660878366569,3.26,0.14,100.0,,,,,93.24074074074075,8.89467404334994,,,,,,,,,27383.166376894085,23,4,0,0,0,1
2025-02-14 23:15:00,100.0,11.0,,,,,,80.0,49.404369088812,554.2660878366569,3.26,0.14,93.24074074074075,8.89467404334994,,,,,,,,,,23,4,0,1,0,0
2025-02-14 23:20:00,100.0,9.0,2025-02-14 23:20:31.947587072,49.404369088812,554.2660878366569,1.13,0.06,100.0,,,,,94.16666666666667,8.978400318449372,,,,,,,,,27383.166376894085,23,4,0,1,0,0
2025-02-14 23:25:00,100.0,8.0,,,,,,100.0,49.404369088812,554.2660878366569,1.13,0.06,94.16666666666667,8.978400318449372,,,,,,,,,,23,4,0,1,0,0
2025-02-14 23:30:00,100.0,11.0,,,,,,100.0,,,,,95.55555555555554,8.42208629724218,,,,,,,,,,23,4,0,1,0,0
2025-02-14 23:35:00,100.0,9.0,,,,,,100.0,,,,,96.48148148148148,8.231135400040547,,,,,,,,,,23,4,0,1,0,0
2025-02-14 23:40:00,83.33333333333334,12.0,2025-02-14 23:40:31.947577088,49.40403603577924,554.2660878366569,3.92,0.03,100.0,,,,,95.09259259259261,8.957542117852833,,,,,,,,,27382.98177689258,23,4,0,0,0,1
2025-02-14 23:45:00,100.0,8.0,,,,,,83.33333333333334,49.40403603577924,554.2660878366569,3.92,0.03,95.09259259259261,8.957542117852833,,,,,,,,,,23,4,0,1,0,0
2025-02-14 23:50:00,100.0,6.0,2025-02-14 23:50:31.947571968,49.40403603577924,554.2693817265858,1.95,0.18,100.0,,,,,95.09259259259261,8.957542117852833,,,,,,,,,27383.144508349327,23,4,0,1,1,0
2025-02-14 23:55:00,57.14285714285714,7.0,2025-02-14 23:55:31.947569920,49.40403603577924,554.2693817265858,1.31,0.09,100.0,49.40403603577924,554.2693817265858,1.95,0.18,93.37301587301589,13.441825661391498,,,,,,,,,27383.144508349327,23,4,0,0,0,0
2025-02-15 00:00:00,100.0,8.0,2025-02-15 00:00:31.947567104,49.404369088812,554.2693817265858,1.65,0.01,57.14285714285714,49.40403603577924,554.2693817265858,1.31,0.09,93.37301587301589,13.441825661391498,,,,,,,,,27383.329109447874,0,5,1,1,0,0
2025-02-15 00:05:00,91.66666666666666,12.0,,,,,,100.0,49.404369088812,554.2693817265858,1.65,0.01,92.67857142857143,13.282651433633132,,,,,,,,,,0,5,1,1,0,0
2025-02-15 00:10:00,80.0,10.0,2025-02-15 00:10:31.947561984,49.40403603577924,554.2693817265858,4.03,0.05,91.66666666666666,,,,,92.67857142857143,13.282651433633132,,,,,,,,,27383.144508349327,0,5,1,0,0,1
2025-02-15 00:15:00,90.9090909090909,12.0,,,,,,80.0,49.40403603577924,554.2693817265858,4.03,0.05,91.92099567099568,13.084890011772664,,,,,,,,,,0,5,1,1,0,0
2025-02-15 00:20:00,63.63636363636363,11.0,2025-02-15 00:20:31.947557120,49.40403603577924,554.2693817265858,0.78,0.2,90.9090909090909,,,,,88.89069264069263,15.099413214796943,,,,,,,,,27383.144508349327,0,5,1,0,1,0
2025-02-15 00:25:00,100.0,13.0,2025-02-15 00:25:31.947555072,49.40403603577924,554.2660878366569,4.88,0.07,63.63636363636363,49.40403603577924,554.2693817265858,0.78,0.2,88.89069264069265,15.099413214796943,,,,,,,,,27382.98177689258,0,5,1,1,0,1
2025-02-15 00:30:00,85.71428571428571,8.0,,,,,,100.0,49.40403603577924,554.2660878366569,4.88,0.07,87.70021645021644,14.70182772181291,,,,,,,,,,0,5,1,0,0,0
2025-02-15 00:35:00,100.0,7.0,,,,,,85.71428571428571,,,,,87.70021645021644,14.70182772181291,,,,,,,,,,0,5,1,1,0,0
2025-02-15 00:40:00,100.0,12.0,2025-02-15 00:40:31.947546880,49.404369088812,554.2693817265858,4.6,0.03,100.0,,,,,89.08910533910534,15.035255480634241,,,,,,,,,27383.329109447874,0,5,1,1,0,1
2025-02-15 00:45:00,100.0,12.0,2025-02-15 00:45:31.947545088,49.404369088812,554.2693817265858,1.23,0.18,100.0,49.404369088812,554.2693817265858,4.6,0.03,89.08910533910534,15.035255480634241,,,,,,,,,27383.329109447874,0,5,1,1,1,0
2025-02-15 00:50:00,90.0,10.0,2025-02-15 00:50:31.947542016,49.40403603577924,554.2693817265858,0.66,0.15,100.0,49.404369088812,554.2693817265858,1.23,0.18,88.25577200577202,14.647670477203574,,,,,,,,,27383.144508349327,0,5,1,0,0,0
2025-02-15 00:55:00,90.9090909090909,11.0,2025-02-15 00:55:31.947539968,49.404369088812,554.2693817265858,1.37,0.02,90.0,49.40403603577924,554.2693817265858,0.66,0.15,91.06962481962482,10.888318062515381,,,,,,,,,27383.329109447874,0,5,1,1,0,0
2025-02-15 01:00:00,85.71428571428571,7.0,2025-02-15 01:00:31.947536896,49.404369088812,554.2660878366569,3.72,0.07,90.9090909090909,49.404369088812,554.2693817265858,1.37,0.02,89.87914862914863,10.600306281532776,,,,,,,,,27383.166376894085,1,5,1,0,0,1
2025-02-15 01:05:00,100.0,10.0,,,,,,85.71428571428571,49.404369088812,554.2660878366569,3.72,0.07,90.57359307359307,10.993720524110346,,,,,,,,,,1,5,1,1,0,0
2025-02-15 01:10:00,100.0,9.0,2025-02-15 01:10:31.947532032,49.40403603577924,554.2693817265858,2.28,0.18,100.0,,,,,92.24025974025973,10.758521968051886,,,,,,,,,27383.144508349327,1,5,1,1,1,0
2025-02-15 01:15:00,92.3076923076923,14.0,2025-02-15 01:15:31.947529984,49.404369088812,554.2660878366569,4.27,0.2,100.0,49.40403603577924,554.2693817265858,2.28,0.18,92.35680985680985,10.750362673990727,,,,,,,,,27383.166376894085,1,5,1,1,1,1
2025-02-15 01:20:00,71.42857142857143,7.0,2025-02-15 01:20:31.947526912,49.40403603577924,554.2693817265858,1.98,0.18,92.3076923076923,49.404369088812,554.2660878366569,4.27,0.2,93.00616050616053,8.940919879782335,,,,,,,,,27383.144508349327,1,5,1,0,1,0
2025-02-15 01:25:00,87.5,8.0,2025-02-15 01:25:31.947525120,49.40403603577924,554.2693817265858,1.96,0.2,71.42857142857143,49.40403603577924,554.2693817265858,1.98,0.18,91.96449383949384,8.77871242673412,,,,,,,,,27383.144508349327,1,5,1,0,1,0
2025-02-15 01:30:00,90.0,11.0,2025-02-15 01:30:31.947522048,49.40403603577924,554.2693817265858,4.1,0.2,87.5,49.40403603577924,554.2693817265858,1.96,0.2,92.3216366966367,8.586391096996262,,,,,,,,,27383.144508349327,1,5,1,0,1,1
2025-02-15 01:35:00,80.0,10.0,2025-02-15 01:35:31.947520000,49.404369088812,554.2693817265858,2.19,0.1,90.0,49.40403603577924,554.2693817265858,4.1,0.2,90.65497002997004,8.895961122935159,,,,,,,,,27383.329109447874,1,5,1,0,0,0
2025-02-15 01:40:00,100.0,3.0,2025-02-15 01:40:31.947516928,49.40403603577924,554.2693817265858,3.37,0.1,80.0,49.404369088812,554.2693817265858,2.19,0.1,90.65497002997004,8.895961122935159,,,,,,,,,27383.144508349327,1,5,1,1,0,1
2025-02-15 01:45:00,100.0,7.0,,,,,,100.0,49.40403603577924,554.2693817265858,3.37,0.1,90.65497002997004,8.895961122935159,,,,,,,,,,1,5,1,1,0,0
2025-02-15 01:50:00,87.5,16.0,,,,,,100.0,,,,,90.4466366966367,8.941849433092344,,,,,,,,,,1,5,1,0,0,0
2025-02-15 01:55:00,100.0,9.0,,,,,,87.5,,,,,91.20421245421245,9.359920445907315,,,,,,,,,,1,5,1,1,0,0
2025-02-15 02:00:00,80.0,10.0,,,,,,100.0,,,,,90.72802197802197,9.799643829171705,,,,,,,,,,2,5,1,0,0,0
2025-02-15 02:05:00,100.0,8.0,2025-02-15 02:05:31.947504896,49.40403603577924,554.2693817265858,1.02,0.15,80.0,,,,,90.72802197802197,9.799643829171705,,,,,,,,,27383.144508349327,2,5,1,1,0,0
2025-02-15 02:10:00,100.0,11.0,2025-02-15 02:10:31.947502080,49.40403603577924,554.2660878366569,0.74,0.15,100.0,49.40403603577924,554.2693817265858,1.02,0.15,90.72802197802197,9.799643829171705,,,,,,,,,27382.98177689258,2,5,1,1,0,0
2025-02-15 02:15:00,87.5,9.0,2025-02-15 02:15:31.947500032,49.404369088812,554.2660878366569,2.49,0.17,100.0,49.40403603577924,554.2660878366569,0.74,0.15,90.32738095238096,9.82742831304255,,,,,,,,,27383.166376894085,2,5,1,0,1,0
2025-02-15 02:20:00,84.61538461538461,13.0,2025-02-15 02:20:31.947496960,49.40403603577924,554.2693817265858,0.37,0.06,87.5,49.404369088812,554.2660878366569,2.49,0.17,91.42628205128206,8.109101042893974,,,,,,,,,27383.144508349327,2,5,1,0,0,0
2025-02-15 02:25:00,100.0,8.0,2025-02-15 02:25:31.947494912,49.40403603577924,554.2693817265858,1.12,0.14,84.61538461538461,49.40403603577924,554.2693817265858,0.37,0.06,92.46794871794873,8.357929454047056,,,,,,,,,27383.144508349327,2,5,1,1,0,0
2025-02-15 02:30:00,87.5,8.0,2025-02-15 02:30:31.947492096,49.40403603577924,554.2660878366569,0.58,0.03,100.0,49.40403603577924,554.2693817265858,1.12,0.14,92.2596153846154,8.455626113065543,,,,,,,,,27382.98177689258,2,5,1,0,0,0
2025-02-15 02:35:00,100.0,14.0,2025-02-15 02:35:31.947490048,49.40403603577924,554.2693817265858,2.19,0.19,87.5,49.40403603577924,554.2660878366569,0.58,0.03,93.92628205128206,7.762121276871851,,,,,,,,,27383.144508349327,2,5,1,1,1,0
2025-02-15 02:40:00,100.0,9.0,,,,,,100.0,49.40403603577924,554.2693817265858,2.19,0.19,93.92628205128206,7.762121276871851,,,,,,,,,,2,5,1,1,0,0
2025-02-15 02:45:00,83.33333333333334,12.0,2025-02-15 02:45:31.947484928,49.404369088812,554.2660878366569,1.87,0.05,100.0,,,,,92.53739316239317,8.061852700205542,,,,,,,,,27383.166376894085,2,5,1,0,0,0
2025-02-15 02:50:00,100.0,13.0,,,,,,83.33333333333334,49.404369088812,554.2660878366569,1.87,0.05,93.57905982905983,8.158779410519815,,,,,,,,,,2,5,1,1,0,0
2025-02-15 02:55:00,100.0,10.0,,,,,,100.0,,,,,93.57905982905983,8.158779410519815,,,,,,,,,,2,5,1,1,0,0
2025-02-15 03:00:00,87.5,8.0,2025-02-15 03:00:31.947476992,49.404369088812,554.2660878366569,0.24,0.12,100.0,,,,,94.20405982905983,7.261975055218874,,,,,,,,,27383.166376894085,3,5,1,0,0,0
2025-02-15 03:05:00,80.0,5.0,,,,,,87.5,49.404369088812,554.2660878366569,0.24,0.12,92.53739316239317,8.06185270020554,,,,,,,,,,3,5,1,0,0,0
2025-02-15 03:10:00,100.0,12.0,2025-02-15 03:10:31.947471872,49.40403603577924,554.2660878366569,1.46,0.06,80.0,,,,,92.53739316239317,8.06185270020554,,,,,,,,,27382.98177689258,3,5,1,1,0,0
2025-02-15 03:15:00,92.3076923076923,13.0,2025-02-15 03:15:31.947470080,49.404369088812,554.2660878366569,2.29,0.0,100.0,49.40403603577924,554.2660878366569,1.46,0.06,92.9380341880342,7.906725746827087,,,,,,,,,27383.166376894085,3,5,1,1,0,0
2025-02-15 03:20:00,80.0,10.0,2025-02-15 03:20:31.947467008,49.40403603577924,554.2660878366569,3.31,0.04,92.3076923076923,49.404369088812,554.2660878366569,2.29,0.0,92.55341880341882,8.442481955204839,,,,,,,,,27382.98177689258,3,5,1,0,0,1
2025-02-15 03:25:00,75.0,12.0,2025-02-15 03:25:31.947464960,49.404369088812,554.2693817265858,1.56,0.02,80.0,49.40403603577924,554.2660878366569,3.31,0.04,90.47008547008546,9.46101149714976,,,,,,,,,27383.329109447874,3,5,1,0,0,0
2025-02-15 03:30:00,62.5,8.0,,,,,,75.0,49.404369088812,554.2693817265858,1.56,0.02,88.38675213675214,12.453692640455094,,,,,,,,,,3,5,1,0,0,0
2025-02-15 03:35:00,76.92307692307693,13.0,2025-02-15 03:35:31.947443968,49.40403603577924,554.2693817265858,2.79,0.12,62.5,,,,,86.46367521367522,12.277876220920753,,,,,,,,,27383.144508349327,3,5,1,0,0,0
2025-02-15 03:40:00,90.9090909090909,13.0,2025-02-15 03:40:31.947440896,49.404369088812,554.2693817265858,0.49,0.13,76.92307692307693,49.40403603577924,554.2693817265858,2.79,0.12,85.70609945609947,11.630099151853422,,,,,,,,,27383.329109447874,3,5,1,1,0,0
2025-02-15 03:45:00,100.0,9.0,,,,,,90.9090909090909,49.404369088812,554.2693817265858,0.49,0.13,87.09498834498834,12.297038426306916,,,,,,,,,,3,5,1,1,0,0
2025-02-15 03:50:00,60.0,10.0,,,,,,100.0,,,,,83.76165501165501,13.809267075885723,,,,,,,,,,3,5,1,0,0,0
2025-02-15 03:55:00,100.0,10.0,,,,,,60.0,,,,,83.76165501165501,13.809267075885723,,,,,,,,,,3,5,1,1,0,0
2025-02-15 04:00:00,100.0,9.0,2025-02-15 04:00:31.947430912,49.40403603577924,554.2660878366569,1.89,0.04,100.0,,,,,84.80332167832168,14.567529959342727,,,,,,,,,27382.98177689258,4,5,1,1,0,0
2025-02-15 04:05:00,100.0,8.0,,,,,,100.0,49.40403603577924,554.2660878366569,1.89,0.04,86.46998834498834,15.102305723460649,,,,,,,,,,4,5,1,1,0,0
2025-02-15 04:10:00,100.0,9.0,,,,,,100.0,,,,,86.46998834498834,15.102305723460649,,,,,,,,,,4,5,1,1,0,0
2025-02-15 04:15:00,90.9090909090909,11.0,2025-02-15 04:15:31.947424000,49.40403603577924,554.2693817265858,1.09,0.19,100.0,,,,,86.35343822843822,15.058491584110625,,,,,,,,,27383.144508349327,4,5,1,1,1,0
2025-02-15 04:20:00,91.66666666666666,12.0,2025-02-15 04:20:31.947420928,49.404369088812,554.2660878366569,3.88,0.09,90.9090909090909,49.40403603577924,554.2693817265858,1.09,0.19,87.32566045066045,14.987453793082594,,,,,,,,,27383.166376894085,4,5,1,1,0,1
2025-02-15 04:25:00,100.0,8.0,,,,,,91.66666666666666,49.404369088812,554.2660878366569,3.88,0.09,89.40899378399378,14.855348370601467,,,,,,,,,,4,5,1,1,0,0
2025-02-15 04:30:00,88.88888888888889,10.0,,,,,,100.0,,,,,91.60806785806786,12.23125864543542,,,,,,,,,,4,5,1,0,0,0
2025-02-15 04:35:00,90.9090909090909,11.0,2025-02-15 04:35:31.947414016,49.40403603577924,554.2660878366569,0.27,0.06,88.88888888888889,,,,,92.77356902356904,11.338508251168285,,,,,,,,,27382.98177689258,4,5,1,1,0,0
2025-02-15 04:40:00,100.0,12.0,2025-02-15 04:40:31.947410944,49.404369088812,554.2660878366569,2.12,0.13,90.9090909090909,49.40403603577924,554.2660878366569,0.27,0.06,93.53114478114479,11.505087557076909,,,,,,,,,27383.166376894085,4,5,1,1,0,0
2025-02-15 04:45:00,100.0,12.0,,,,,,100.0,49.404369088812,554.2660878366569,2.12,0.13,93.53114478114479,11.505087557076909,,,,,,,,,,4,5,1,1,0,0
2025-02-15 04:50:00,100.0,5.0,2025-02-15 04:50:31.947406080,49.404369088812,554.2693817265858,4.5,0.2,100.0,,,,,96.86447811447812,4.673061297879055,,,,,,,,,27383.329109447874,4,5,1,1,1,1
2025-02-15 04:55:00,80.0,10.0,2025-02-15 04:55:31.947404032,49.40403603577924,554.2693817265858,1.58,0.07,100.0,49.404369088812,554.2693817265858,4.5,0.2,95.19781144781145,6.615809660316503,,,,,,,,,27383.144508349327,4,5,1,0,0,0
2025-02-15 05:00:00,100.0,10.0,,,,,,80.0,49.40403603577924,554.2693817265858,1.58,0.07,95.19781144781145,6.615809660316503,,,,,,,,,,5,5,1,1,0,0
2025-02-15 05:05:00,87.5,9.0,2025-02-15 05:05:31.947398912,49.404369088812,554.2693817265858,4.99,0.05,100.0,,,,,94.15614478114479,6.773160702621391,,,,,,,,,27383.329109447874,5,5,1,0,0,1
2025-02-15 05:10:00,100.0,5.0,,,,,,87.5,49.404369088812,554.2693817265858,4.99,0.05,94.15614478114479,6.773160702621391,,,,,,,,,,5,5,1,1,0,0
2025-02-15 05:15:00,71.42857142857143,7.0,2025-02-15 05:15:31.947394048,49.40403603577924,554.2660878366569,3.27,0.19,100.0,,,,,92.53276815776816,9.43401860122854,,,,,,,,,27382.98177689258,5,5,1,0,1,1
2025-02-15 05:20:00,88.88888888888889,9.0,2025-02-15 05:20:31.947392000,49.404369088812,554.2660878366569,0.62,0.17,71.42857142857143,49.40403603577924,554.2660878366569,3.27,0.19,92.30128667628668,9.491108264004717,,,,,,,,,27383.166376894085,5,5,1,0,1,0
2025-02-15 05:25:00,100.0,11.0,,,,,,88.88888888888889,49.404369088812,554.2660878366569,0.62,0.17,92.30128667628668,9.491108264004717,,,,,,,,,,5,5,1,1,0,0
